frame,landmark_index,x,y,z,visibility,movement
4,11,0.4335502684116363,0.184192344546318,-0.2207990437746048,0.9999496936798096,girar
4,12,0.4606048762798309,0.2051800489425659,0.219407171010971,0.9994236826896667,girar
4,23,0.4322845041751861,0.6028129458427429,-0.1186876595020294,0.9959681630134584,girar
4,24,0.4582872688770294,0.6051318049430847,0.1185951679944992,0.9931073188781738,girar
5,0,0.4006502032279968,0.0603311881422996,0.0110258795320987,0.998712122440338,girar
5,11,0.4336119294166565,0.1835484355688095,-0.221133753657341,0.9999492168426514,girar
5,12,0.4588351249694824,0.2040902972221374,0.2246610671281814,0.9994195103645324,girar
5,23,0.432343065738678,0.6030689477920532,-0.1195369139313697,0.996077001094818,girar
5,24,0.4578355550765991,0.6053385734558105,0.119447685778141,0.9932609796524048,girar
6,0,0.4005837440490722,0.0602141059935092,0.0105310445651412,0.998687207698822,girar
6,11,0.4336668848991394,0.1829583644866943,-0.2218792885541916,0.9999492168426514,girar
6,12,0.457653671503067,0.2033182680606842,0.2261425554752349,0.9994195103645324,girar
6,23,0.4323864281177521,0.6031283736228943,-0.1197081357240676,0.9961680769920348,girar
6,24,0.4575320184230804,0.6054695844650269,0.1196216791868209,0.9933732151985168,girar
7,0,0.4005740582942962,0.0602135546505451,0.0102634783834218,0.9986699223518372,girar
7,11,0.4336946606636047,0.1826870739459991,-0.2224027514457702,0.9999490976333618,girar
7,12,0.4574716687202453,0.2028745114803314,0.2261314243078231,0.999418079853058,girar
7,23,0.4324751794338226,0.6030439734458923,-0.1202592626214027,0.9962460398674012,girar
7,24,0.457416832447052,0.6052624583244324,0.1201732903718948,0.9934659600257874,girar
8,0,0.4004963338375091,0.060432992875576,0.0095966309309005,0.9986581206321716,girar
8,11,0.4337071180343628,0.1827446818351745,-0.2210047990083694,0.9999489188194276,girar
8,12,0.4573806226253509,0.2027552127838134,0.2249598056077957,0.9994120001792908,girar
8,23,0.4327974915504455,0.6022270917892456,-0.1197018846869468,0.9963397979736328,girar
8,24,0.4574175477027893,0.6037859916687012,0.1196402609348297,0.9935817122459412,girar
9,0,0.4003688991069793,0.0607326701283454,0.0059502278454601,0.9986711740493774,girar
9,11,0.4337491691112518,0.1834949105978012,-0.2241028845310211,0.9999491572380066,girar
9,12,0.4574088454246521,0.2031407207250595,0.2231973260641098,0.9994105696678162,girar
9,23,0.4330304563045501,0.6023845672607422,-0.1197655275464057,0.9963940978050232,girar
9,24,0.4574818909168243,0.603797972202301,0.1197007074952125,0.9936693906784058,girar
10,0,0.4002342820167541,0.0608086846768856,0.0045406385324895,0.998677134513855,girar
10,11,0.4342333972454071,0.1838288456201553,-0.227000892162323,0.9999494552612304,girar
10,12,0.4572514295578003,0.2033659219741821,0.2258746325969696,0.9994103312492372,girar
10,23,0.433149516582489,0.6027205586433411,-0.122153490781784,0.996427595615387,girar
10,24,0.4567085206508636,0.604145348072052,0.1221150681376457,0.993738055229187,girar
11,0,0.4000516235828399,0.060995478183031,-0.0013847311493009,0.9986562728881836,girar
11,11,0.4352612495422363,0.1847764402627945,-0.232575386762619,0.9999483823776244,girar
11,12,0.4571613371372223,0.203763797879219,0.2255190461874008,0.9994052648544312,girar
11,23,0.4333022832870483,0.6038747429847717,-0.1242828369140625,0.9963964819908142,girar
11,24,0.4563306868076324,0.6051885485649109,0.1242618635296821,0.9936984181404114,girar
12,0,0.4000851213932037,0.0610009953379631,-0.0031341586727648,0.998632311820984,girar
12,11,0.4355453848838806,0.1856903135776519,-0.2338656932115554,0.9999467134475708,girar
12,12,0.4571708142757416,0.2041416466236114,0.2254554480314254,0.999399185180664,girar
12,23,0.4334854483604431,0.6051282286643982,-0.1255976408720016,0.9963780641555786,girar
12,24,0.4559578597545624,0.6061825156211853,0.1255644857883453,0.9937371611595154,girar
13,0,0.4001329839229584,0.0610206685960292,-0.0083659878000617,0.9986211657524108,girar
13,11,0.4361894726753235,0.1857058852910995,-0.2397453784942627,0.9999461770057678,girar
13,12,0.4571786522865295,0.204269453883171,0.22510527074337,0.9993909597396852,girar
13,23,0.4335374236106872,0.6050585508346558,-0.1268261075019836,0.9962958693504332,girar
13,24,0.4558907747268677,0.6061608195304871,0.1268007904291153,0.9936662316322328,girar
14,0,0.4003261029720306,0.0610610321164131,-0.0083524864166975,0.9985833764076232,girar
14,11,0.4362023770809173,0.1857834160327911,-0.2387951910495758,0.9999449849128724,girar
14,12,0.4576390087604522,0.2043717205524444,0.2220779061317443,0.9993801712989808,girar
14,23,0.4337091147899627,0.6050761342048645,-0.1267396509647369,0.9962089657783508,girar
14,24,0.45594322681427,0.606160581111908,0.1267135739326477,0.9935451745986938,girar
15,0,0.4006648957729339,0.061069518327713,-0.0097592258825898,0.9985283017158508,girar
15,11,0.4363264143466949,0.1856652349233627,-0.2425051182508468,0.999943196773529,girar
15,12,0.4577309787273407,0.2043232321739196,0.2220889627933502,0.9993646740913392,girar
15,23,0.4341697990894317,0.605073094367981,-0.1281606256961822,0.9960809350013732,girar
15,24,0.4559452831745147,0.6061519384384155,0.1281301826238632,0.9933927655220032,girar
16,0,0.4006900191307068,0.0611100941896438,-0.0099102025851607,0.9985109567642212,girar
16,11,0.4370667636394501,0.1856618225574493,-0.242093876004219,0.999942660331726,girar
16,12,0.4574390053749084,0.204258307814598,0.2237173616886139,0.999354898929596,girar
16,23,0.4350110292434692,0.6050892472267151,-0.1291768550872802,0.9959762096405028,girar
16,24,0.4557072222232818,0.6061450839042664,0.1291500478982925,0.9932725429534912,girar
17,0,0.4006923139095306,0.0612374134361743,-0.0102206440642476,0.998471200466156,girar
17,11,0.4377647936344147,0.1857217103242874,-0.2413889765739441,0.9999422430992126,girar
17,12,0.4568188488483429,0.2040945887565612,0.2246608585119247,0.9993399381637572,girar
17,23,0.4358013570308685,0.6050700545310974,-0.1291883885860443,0.9958714842796326,girar
17,24,0.4551755785942077,0.6057040691375732,0.1291680485010147,0.993106722831726,girar
18,0,0.4007049798965454,0.0612496323883533,-0.0149250542744994,0.9984377026557922,girar
18,11,0.4386342167854309,0.1858331710100174,-0.2452805489301681,0.9999422430992126,girar
18,12,0.4563466906547546,0.20405974984169,0.2251614779233932,0.9993273615837096,girar
18,23,0.4364127814769745,0.6054403185844421,-0.1303271353244781,0.9957659244537354,girar
18,24,0.4547352790832519,0.605883777141571,0.1303272694349289,0.9929404258728028,girar
19,0,0.4007496833801269,0.0612527057528495,-0.0167961008846759,0.9984015822410583,girar
19,11,0.4391822516918182,0.1858338415622711,-0.2469983696937561,0.9999428391456604,girar
19,12,0.456175833940506,0.2038647532463073,0.2256526798009872,0.9993157386779784,girar
19,23,0.4369079172611236,0.605690062046051,-0.1311375200748443,0.9957072734832764,girar
19,24,0.45447438955307,0.6060320734977722,0.1311436742544174,0.9928123950958252,girar
20,0,0.4008870422840118,0.0613443218171596,-0.0158328041434288,0.9983634948730468,girar
20,11,0.4392618834972381,0.1857230514287948,-0.2443618327379226,0.9999437928199768,girar
20,12,0.4561461210250854,0.2038640975952148,0.2256111055612564,0.9992968440055848,girar
20,23,0.4369867444038391,0.6056773662567139,-0.1304821521043777,0.9956945180892944,girar
20,24,0.4543890058994293,0.6060223579406738,0.130499392747879,0.9926815032958984,girar
21,0,0.4008813500404358,0.0614693239331245,-0.0150407720357179,0.9983187317848206,girar
21,11,0.4393093883991241,0.1856610476970672,-0.243092268705368,0.9999446868896484,girar
21,12,0.4557919800281524,0.2037671208381652,0.2258417904376983,0.9992812275886536,girar
21,23,0.4370514452457428,0.6050899624824524,-0.1303237229585647,0.9956082701683044,girar
21,24,0.4543056786060333,0.6053642630577087,0.1303484290838241,0.992452085018158,girar
22,0,0.4008713364601135,0.0614645928144454,-0.0145418280735611,0.998304009437561,girar
22,11,0.439644992351532,0.1856646984815597,-0.2429077625274658,0.9999454021453856,girar
22,12,0.455267071723938,0.2035891711711883,0.2264296412467956,0.9992722272872924,girar
22,23,0.4371991455554962,0.6050013899803162,-0.1304098665714264,0.9955405592918396,girar
22,24,0.4541291296482086,0.6052252650260925,0.1304338425397873,0.9922954440116882,girar
23,0,0.4008611142635345,0.0614422000944614,-0.0132905952632427,0.9983184337615968,girar
23,11,0.4397019445896148,0.1856639385223388,-0.2426808923482895,0.9999464154243468,girar
23,12,0.4549130499362945,0.2035317569971084,0.2295891195535659,0.9992738962173462,girar
23,23,0.4374268651008606,0.6050127148628235,-0.1309447735548019,0.9954742789268494,girar
23,24,0.4541154205799103,0.6052448749542236,0.1309693157672882,0.9921996593475342,girar
24,0,0.4008622765541076,0.0614411756396293,-0.0111639965325593,0.998332381248474,girar
24,11,0.4397104680538177,0.1857542395591735,-0.2392253875732422,0.9999475479125975,girar
24,12,0.4543956518173218,0.2035267353057861,0.2295499742031097,0.999272644519806,girar
24,23,0.4374497234821319,0.6050410270690918,-0.1306691020727157,0.9954459071159364,girar
24,24,0.4539923667907715,0.6052443981170654,0.130696564912796,0.9921321868896484,girar
25,0,0.4008198976516723,0.0613665767014026,-0.0126082198694348,0.9982818961143494,girar
25,11,0.4396452605724334,0.1857523620128631,-0.2454118579626083,0.9999483823776244,girar
25,12,0.4532701373100281,0.2035569697618484,0.2300608307123184,0.9992567896842957,girar
25,23,0.4375276565551758,0.6048520803451538,-0.132618099451065,0.9953525066375732,girar
25,24,0.4534289240837097,0.6050178408622742,0.1326656639575958,0.991915762424469,girar
26,0,0.4008491635322571,0.0613665618002414,-0.0125825013965368,0.9982393383979796,girar
26,11,0.4390182197093963,0.1852369010448455,-0.247665986418724,0.9999493360519408,girar
26,12,0.453264981508255,0.2035591900348663,0.2317621558904647,0.9992462396621704,girar
26,23,0.437503457069397,0.6035993695259094,-0.1334660947322845,0.9952138066291808,girar
26,24,0.4533946216106415,0.6035958528518677,0.1335209310054779,0.9916354417800904,girar
27,0,0.400832861661911,0.0615109354257583,-0.0131380362436175,0.9981849789619446,girar
27,11,0.4383524060249328,0.1844813078641891,-0.2472326606512069,0.9999499320983888,girar
27,12,0.452940285205841,0.2033825367689132,0.2290584444999694,0.9992309212684632,girar
27,23,0.437491238117218,0.6027748584747314,-0.1333411186933517,0.9950921535491944,girar
27,24,0.4531827270984649,0.6027779579162598,0.1334066540002823,0.991335153579712,girar
28,0,0.4005802869796753,0.0628372132778167,-0.0100421495735645,0.9981884360313416,girar
28,11,0.4383015930652618,0.1838195025920868,-0.238077238202095,0.9999511241912842,girar
28,12,0.4528341591358185,0.2033863216638565,0.2266409546136856,0.9992184638977052,girar
28,23,0.4374457597732544,0.6015252470970154,-0.1294753551483154,0.99507474899292,girar
28,24,0.4529667794704437,0.6018700003623962,0.1295292824506759,0.9911661744117736,girar
29,0,0.4001349508762359,0.063477836549282,-0.0086619239300489,0.9981921911239624,girar
29,11,0.4383317530155182,0.1836857348680496,-0.2352034598588943,0.9999522566795348,girar
29,12,0.4521693289279938,0.2034409046173095,0.2260357737541198,0.9992042183876038,girar
29,23,0.4373778998851776,0.6013368368148804,-0.126972034573555,0.9950618743896484,girar
29,24,0.4520836174488067,0.6018083691596985,0.1270204782485962,0.991025984287262,girar
30,0,0.3995482623577118,0.0635578110814094,-0.009911473840475,0.9981640577316284,girar
30,11,0.4384550154209137,0.1836861670017242,-0.2408522665500641,0.9999527335166932,girar
30,12,0.4500380754470825,0.2034554034471511,0.2302570343017578,0.9991888999938964,girar
30,23,0.4373517036437988,0.6012588143348694,-0.1293783336877823,0.9950354099273682,girar
30,24,0.4509786069393158,0.6017429232597351,0.1294338554143905,0.9909299612045288,girar
31,0,0.399464339017868,0.0635004639625549,-0.0090804183855652,0.9981889128684998,girar
31,11,0.4384930729866028,0.1841553449630737,-0.2398164123296737,0.999953269958496,girar
31,12,0.449104905128479,0.2040000706911087,0.231895625591278,0.9991742372512816,girar
31,23,0.437355488538742,0.6013633608818054,-0.1293657571077346,0.9950478076934814,girar
31,24,0.4504440128803253,0.601834774017334,0.1294203698635101,0.9909077286720276,girar
32,0,0.3991938531398773,0.0634575262665748,-0.0141422543674707,0.9982149600982666,girar
32,11,0.4385473430156708,0.1853842437267303,-0.2447855919599533,0.999952793121338,girar
32,12,0.4474276304244995,0.2039976865053177,0.2325484305620193,0.9991674423217772,girar
32,23,0.4373443722724914,0.6027776598930359,-0.1305405348539352,0.994947910308838,girar
32,24,0.4496081173419952,0.6026998162269592,0.1305990815162658,0.9907866716384888,girar
33,0,0.3988569676876068,0.0634548813104629,-0.0151237268000841,0.9982897043228148,girar
33,11,0.4393991827964782,0.1874449104070663,-0.2451519668102264,0.9999529719352722,girar
33,12,0.4465899169445038,0.2043669670820236,0.2332509458065033,0.9991763830184937,girar
33,23,0.4373427033424377,0.6039924025535583,-0.1305548846721649,0.994910717010498,girar
33,24,0.4492535293102264,0.6036579012870789,0.1306136548519134,0.9908251166343688,girar
34,0,0.3985862135887146,0.0634589791297912,-0.0219145026057958,0.998359203338623,girar
34,11,0.4398641288280487,0.1877331137657165,-0.2523602843284607,0.9999533891677856,girar
34,12,0.4463943839073181,0.2045058608055114,0.2364734709262848,0.9991876482963562,girar
34,23,0.437441349029541,0.605136513710022,-0.1325212270021438,0.9948436617851256,girar
34,24,0.4492746889591217,0.604919970035553,0.1325819641351699,0.9907665252685548,girar
35,0,0.3983550369739532,0.0634821578860282,-0.0222421195358037,0.9984253644943236,girar
35,11,0.4398594796657562,0.1881786733865738,-0.2537233531475067,0.9999536871910096,girar
35,12,0.4468273818492889,0.2055785506963729,0.2361198812723159,0.999194860458374,girar
35,23,0.4374358057975769,0.6061778664588928,-0.132589191198349,0.9948235750198364,girar
35,24,0.4494580924510956,0.606248140335083,0.1326463967561721,0.990772306919098,girar
36,0,0.3981673121452331,0.0634747147560119,-0.0215266160666942,0.998487114906311,girar
36,11,0.4398837685585022,0.1885042041540146,-0.2536764740943908,0.9999542236328124,girar
36,12,0.4467476904392242,0.2062862962484359,0.2384924590587616,0.9991984367370604,girar
36,23,0.4375098645687103,0.6061899662017822,-0.1328539550304412,0.9947295784950256,girar
36,24,0.4493248760700226,0.6063859462738037,0.1329097151756286,0.99064302444458,girar
37,0,0.3981279134750366,0.0633349195122718,-0.0217268522828817,0.9985336065292358,girar
37,11,0.4399147927761078,0.1886719763278961,-0.2568287253379822,0.9999544620513916,girar
37,12,0.4468649923801422,0.2068927586078643,0.2384894341230392,0.9992020726203918,girar
37,23,0.4375159442424774,0.606513261795044,-0.1331004351377487,0.994623064994812,girar
37,24,0.4493115842342376,0.6071956753730774,0.1331532597541809,0.990543246269226,girar
38,0,0.3973722159862518,0.0633655488491058,-0.0369008630514144,0.998576819896698,girar
38,11,0.4399208724498749,0.1895812153816223,-0.2706710398197174,0.9999548196792604,girar
38,12,0.4469209611415863,0.2081219404935836,0.2318306118249893,0.999205470085144,girar
38,23,0.4375576972961426,0.6068882346153259,-0.1338912546634674,0.9945215582847596,girar
38,24,0.4491895735263824,0.6077449917793274,0.1339486390352249,0.9904337525367736,girar
39,0,0.3969752490520477,0.0633877664804458,-0.0333295054733753,0.9986173510551452,girar
39,11,0.4398897290229797,0.1898058950901031,-0.268044114112854,0.9999555349349976,girar
39,12,0.4463974833488464,0.2083727568387985,0.233475774526596,0.9992153644561768,girar
39,23,0.43750661611557,0.6070922613143921,-0.1339528709650039,0.9945456385612488,girar
39,24,0.4488342702388763,0.6079068183898926,0.1340096890926361,0.9904901385307312,girar
40,0,0.3967986702919006,0.0633905455470085,-0.0432203561067581,0.9986366033554076,girar
40,11,0.4399071335792541,0.1899196356534958,-0.2741032838821411,0.9999560713768004,girar
40,12,0.4445546567440033,0.2083801478147506,0.2261210829019546,0.9992170333862304,girar
40,23,0.437557965517044,0.6070892810821533,-0.1348701566457748,0.9945459365844728,girar
40,24,0.4476012289524078,0.6078921556472778,0.1349375694990158,0.990490198135376,girar
41,0,0.3963954746723175,0.0634521916508674,-0.0391084812581539,0.9986475706100464,girar
41,11,0.4399784505367279,0.1899177134037017,-0.2702640891075134,0.9999565482139589,girar
41,12,0.4433432519435882,0.2083007097244262,0.226781740784645,0.9992085695266724,girar
41,23,0.4375835061073303,0.6066946387290955,-0.1351215094327926,0.9945624470710754,girar
41,24,0.4467412531375885,0.607275664806366,0.1351929605007171,0.9904513955116272,girar
42,0,0.3961086273193359,0.0637102425098419,-0.0427254624664783,0.9986430406570436,girar
42,11,0.4399791955947876,0.1899744421243667,-0.2713819146156311,0.9999565482139589,girar
42,12,0.442595362663269,0.2082459777593612,0.2240894138813018,0.9991942644119264,girar
42,23,0.4375675618648529,0.6066693067550659,-0.1352876275777816,0.9945335388183594,girar
42,24,0.4460228383541107,0.6072190999984741,0.1353631615638733,0.9903386831283568,girar
43,0,0.3959774672985077,0.0635443553328514,-0.0424429029226303,0.9986194372177124,girar
43,11,0.4399521648883819,0.1899139732122421,-0.2718768715858459,0.999956488609314,girar
43,12,0.4421055912971496,0.2082421332597732,0.2246258854866027,0.9991849660873412,girar
43,23,0.4375342726707458,0.6066606044769287,-0.1356606036424636,0.9945342540740968,girar
43,24,0.4454554915428161,0.6072153449058533,0.1357406675815582,0.9903125762939452,girar
44,0,0.3961488306522369,0.0625408887863159,-0.0396735817193985,0.9986164569854736,girar
44,11,0.4394313991069793,0.1895885318517685,-0.2643007934093475,0.9999566078186036,girar
44,12,0.442205548286438,0.2080261558294296,0.2257774025201797,0.9991849660873412,girar
44,23,0.4374147355556488,0.6066561937332153,-0.1356119811534881,0.9946763515472412,girar
44,24,0.4454935491085052,0.6071688532829285,0.1356913894414901,0.9905436635017396,girar
45,0,0.3961623609066009,0.0606334544718265,-0.0387402735650539,0.9986495971679688,girar
45,11,0.4385249018669128,0.1880547553300857,-0.2660394310951233,0.9999576210975648,girar
45,12,0.4413586258888244,0.2065059244632721,0.2274012416601181,0.999196469783783,girar
45,23,0.4371867477893829,0.6066518425941467,-0.1373104155063629,0.9947406053543092,girar
45,24,0.4452515542507171,0.6071733236312866,0.1373876929283142,0.9907411336898804,girar
46,0,0.3964959979057312,0.0598922856152057,-0.0497134812176227,0.9986777305603028,girar
46,11,0.4373294115066528,0.1875564604997635,-0.2855530977249145,0.9999585151672364,girar
46,12,0.4428369402885437,0.2061603814363479,0.2180730551481247,0.9992129802703856,girar
46,23,0.437329351902008,0.6067902445793152,-0.1394968926906585,0.9948047399520874,girar
46,24,0.4464543759822845,0.6073452830314636,0.139567568898201,0.9909329414367676,girar
47,0,0.3970825970172882,0.0609475523233413,-0.029473727568984,0.9987272620201112,girar
47,11,0.4323547780513763,0.1870739012956619,-0.2834194004535675,0.9999598264694214,girar
47,12,0.4469392597675323,0.2060700803995132,0.2357783913612365,0.999247908592224,girar
47,23,0.4370274841785431,0.6068469285964966,-0.1405654102563858,0.9947962760925292,girar
47,24,0.4504613876342773,0.6074546575546265,0.1405936181545257,0.991071879863739,girar
48,0,0.3972305953502655,0.0617206990718841,-0.016092425212264,0.998766839504242,girar
48,11,0.4291033744812011,0.1841000169515609,-0.2679866552352905,0.99996155500412,girar
48,12,0.4509822130203247,0.2032864987850189,0.2444266527891159,0.9992873072624208,girar
48,23,0.4362798631191253,0.6058655381202698,-0.1404172778129577,0.9947327375411988,girar
48,24,0.4563899338245392,0.6060585975646973,0.1404579728841781,0.9911367893218994,girar
49,0,0.3974109888076782,0.062194287776947,-0.0023331048432737,0.9987735152244568,girar
49,11,0.4223665297031402,0.1812289357185363,-0.2500845491886139,0.9999601244926452,girar
49,12,0.4608719944953918,0.2026495337486267,0.2356777191162109,0.999321460723877,girar
49,23,0.4340971708297729,0.6058464050292969,-0.135119616985321,0.99435555934906,girar
49,24,0.467797189950943,0.6063140034675598,0.1351153403520584,0.9907681941986084,girar
50,0,0.3986109793186188,0.0664247646927833,0.0852949246764183,0.9988188743591307,girar
50,11,0.4141706228256225,0.1739480197429657,-0.2009602040052414,0.9999601244926452,girar
50,12,0.4719315469264984,0.2060138285160064,0.240555390715599,0.9993619918823242,girar
50,23,0.4338151514530182,0.6043024659156799,-0.1275994032621383,0.9941934943199158,girar
50,24,0.4776514768600464,0.6062893271446228,0.1275488287210464,0.9907990097999572,girar
51,0,0.4020451605319977,0.0678347870707511,0.2156492918729782,0.99888676404953,girar
51,11,0.4020839333534241,0.1701307892799377,-0.1214558780193328,0.9999535083770752,girar
51,12,0.4814269840717315,0.2075348496437072,0.2544883787631988,0.9993756413459778,girar
51,23,0.4331861436367035,0.5970772504806519,-0.11296396702528,0.9941787123680116,girar
51,24,0.4899652898311615,0.6010894179344177,0.11276276409626,0.9909741282463074,girar
52,0,0.4152843654155731,0.068466417491436,0.4039296805858612,0.9988420605659484,girar
52,11,0.3879437148571014,0.1686995774507522,0.0018224243540316,0.999922811985016,girar
52,12,0.4912936985492706,0.2093444168567657,0.2617627680301666,0.9992232322692872,girar
52,23,0.4307742118835449,0.5942461490631104,-0.0892103463411331,0.9944809079170228,girar
52,24,0.4978947043418884,0.5954835414886475,0.0890740156173706,0.9914344549179076,girar
52,25,0.4053545296192169,0.9134137630462646,-0.081267163157463,0.5008458495140076,girar
53,0,0.4248904287815094,0.0717380195856094,0.38837331533432,0.9987078309059144,girar
53,11,0.3803028166294098,0.1693541407585144,-0.0046872687526047,0.9998537302017212,girar
53,12,0.4994801878929138,0.2132000178098678,0.2185688912868499,0.9986764192581176,girar
53,23,0.4294666945934295,0.5947166085243225,-0.0688826888799667,0.994749128818512,girar
53,24,0.5016266703605652,0.5946524739265442,0.0686535462737083,0.9919193387031556,girar
53,25,0.4071515798568725,0.8888158798217773,-0.0295629706233739,0.5437226295471191,girar
54,0,0.4354017972946167,0.0784372240304946,0.439601331949234,0.9986697435379028,girar
54,11,0.378924012184143,0.1708718240261078,0.0609094612300396,0.9998391270637512,girar
54,12,0.5090535283088684,0.21927210688591,0.260911077260971,0.9983092546463012,girar
54,23,0.4299037158489227,0.5962907075881958,-0.0659785121679306,0.9951674342155457,girar
54,24,0.5072264671325684,0.5953450202941895,0.0656878352165222,0.9924699068069458,girar
54,25,0.412327766418457,0.8927332758903503,-0.0190105848014354,0.584194540977478,girar
55,0,0.4406720697879791,0.0790501534938812,0.4329941868782043,0.998475193977356,girar
55,11,0.3776720464229584,0.1748685836791992,0.0506712421774864,0.999827802181244,girar
55,12,0.5180879235267639,0.2211934775114059,0.2482301890850067,0.998001754283905,girar
55,23,0.430068165063858,0.5987368822097778,-0.0562520064413547,0.9955363869667052,girar
55,24,0.5083481073379517,0.5964102149009705,0.0559587217867374,0.9928445219993592,girar
55,25,0.4153095185756683,0.9030572772026062,-0.0316294394433498,0.621107816696167,girar
56,0,0.4433076083660126,0.0827695131301879,0.3989385664463043,0.9983233213424684,girar
56,11,0.380421906709671,0.1802455633878708,0.0130863217636942,0.9998252391815186,girar
56,12,0.5240134000778198,0.2227019369602203,0.1981972903013229,0.997904658317566,girar
56,23,0.4301516711711883,0.6004248857498169,-0.0539629347622394,0.9958500862121582,girar
56,24,0.5090696215629578,0.5983633995056152,0.0536350458860397,0.993183434009552,girar
56,25,0.4178654551506042,0.9086083173751832,-0.0250944662839174,0.6493990421295166,girar
57,0,0.4476494193077087,0.0826309248805046,0.3694201111793518,0.9982159733772278,girar
57,11,0.3824301362037658,0.1888291090726852,-0.00376633903943,0.9998295307159424,girar
57,12,0.5273377895355225,0.222232773900032,0.1546513885259628,0.9977611899375916,girar
57,23,0.4304314255714416,0.6032994389533997,-0.0388431325554847,0.9961223602294922,girar
57,24,0.5112881064414978,0.5990300178527832,0.0385112203657627,0.9933817982673644,girar
57,25,0.4227350652217865,0.9121193289756776,-0.0223421435803174,0.6713095903396606,girar
58,0,0.4534478783607483,0.0821500644087791,0.4127451181411743,0.998179852962494,girar
58,11,0.3835132420063019,0.1939819455146789,0.0184553209692239,0.99983412027359,girar
58,12,0.5308169722557068,0.2218628823757171,0.1646236032247543,0.9977336525917052,girar
58,23,0.4307370781898498,0.6099281907081604,-0.0360787399113178,0.996334969997406,girar
58,24,0.5130826234817505,0.6048842072486877,0.0358303003013134,0.9935591220855712,girar
58,25,0.4258293807506561,0.9321807026863098,-0.0574187971651554,0.6942456364631653,girar
59,0,0.4602931439876556,0.0829148367047309,0.3665180206298828,0.9978594779968262,girar
59,11,0.3845537602901459,0.2021358609199524,-0.0073124184273183,0.9998348951339722,girar
59,12,0.5329434871673584,0.2213612496852874,0.0974858254194259,0.9976705312728882,girar
59,23,0.4323442280292511,0.6122449636459351,-0.0312553867697715,0.996454119682312,girar
59,24,0.5161420106887817,0.6062673926353455,0.0309115592390298,0.9935311079025269,girar
59,25,0.4282098710536957,0.9314653277397156,-0.0519749298691749,0.7076461911201477,girar
60,0,0.4656686186790466,0.084097534418106,0.2947644591331482,0.9975427985191344,girar
60,11,0.3872720897197723,0.2073033899068832,-0.0505926981568336,0.9998286366462708,girar
60,12,0.5376300811767578,0.2211767435073852,0.0708774402737617,0.9975447058677672,girar
60,23,0.4359262883663177,0.6235828399658203,-0.030425526201725,0.9963958859443665,girar
60,24,0.5205994248390198,0.6153644323348999,0.0301138833165168,0.9931930303573608,girar
60,25,0.4276968538761139,0.9467829465866088,-0.0595196485519409,0.722616970539093,girar
61,0,0.4715422391891479,0.0844842717051506,0.2852109372615814,0.9973361492156982,girar
61,11,0.3921228349208832,0.2092835009098053,-0.0698015838861465,0.9998155832290648,girar
61,12,0.5466639399528503,0.2209505289793014,0.0502460449934005,0.9975934028625488,girar
61,23,0.4405508637428283,0.6310276985168457,-0.0320818237960338,0.9964119791984558,girar
61,24,0.5265687108039856,0.6228006482124329,0.0318036377429962,0.9931973814964294,girar
61,25,0.4293413162231445,0.9463052749633788,-0.0739557519555091,0.7328867316246033,girar
62,0,0.4791769683361053,0.0857835337519645,0.2189939469099044,0.9971984028816224,girar
62,11,0.3982017338275909,0.213638499379158,-0.1204996407032013,0.9997910261154176,girar
62,12,0.552134096622467,0.2193289697170257,-0.0095271356403827,0.9976867437362672,girar
62,23,0.446593314409256,0.6308633089065552,-0.0323869176208972,0.9964207410812378,girar
62,24,0.5326780676841736,0.6240448355674744,0.0321721285581588,0.9933236837387084,girar
62,25,0.4317101538181305,0.9447280168533324,-0.0608002208173275,0.7438371777534485,girar
63,0,0.4862195253372192,0.0861377865076065,0.1139882877469062,0.9962498545646667,girar
63,11,0.4060615599155426,0.2194766700267791,-0.1957021653652191,0.9997453093528748,girar
63,12,0.5578559041023254,0.2192006260156631,-0.0881136283278465,0.997748076915741,girar
63,23,0.4509946703910827,0.6322811841964722,-0.0323484204709529,0.9963318109512328,girar
63,24,0.5373536348342896,0.6271858215332031,0.032221931964159,0.9932204484939576,girar
63,25,0.434923380613327,0.9435306787490844,-0.05770955234766,0.7424653172492981,girar
64,0,0.4926630854606628,0.0878174379467964,0.1193091422319412,0.995783805847168,girar
64,11,0.4141969382762909,0.2265943437814712,-0.1892357468605041,0.9996984004974364,girar
64,12,0.5612717270851135,0.2191054373979568,-0.0855374038219451,0.9978498220443726,girar
64,23,0.4562857747077942,0.638267457485199,-0.0333019644021987,0.9962148666381836,girar
64,24,0.5418074727058411,0.633834719657898,0.0331735722720623,0.9931568503379822,girar
64,25,0.4363424181938171,0.943087100982666,-0.0490834601223468,0.7416520118713379,girar
65,0,0.4995681047439575,0.0899844318628311,0.1809463798999786,0.995922863483429,girar
65,11,0.4199508130550384,0.2293513119220733,-0.1604603081941604,0.9996678829193116,girar
65,12,0.5663231611251831,0.2190109938383102,-0.0254580043256282,0.9979722499847412,girar
65,23,0.4611402153968811,0.6399955153465271,-0.0299835875630378,0.9961237907409668,girar
65,24,0.5459680557250977,0.6372561454772949,0.0298489890992641,0.993270218372345,girar
65,25,0.4392325282096863,0.941339910030365,-0.0465200319886207,0.750144898891449,girar
66,0,0.503407895565033,0.0921804159879684,0.1633907258510589,0.995845913887024,girar
